service_tier,promised_transit_days,handling_lead_days,serve_distance_km,line_count,unit_total,consignment_value,mean_markdown,same_day_workload,zone_weekly_bookings,arrival_slip_days
2.0,2.0,3.0,2272.5578282262486,5.0,13.0,849.92000964,0.17600000040000002,56.0,225.0,1.0
1.0,1.0,2.0,2273.7723572696286,2.0,9.0,539.9100189000001,0.12000000499999999,56.0,225.0,1.0
2.0,2.0,2.0,2299.806662720788,5.0,15.0,1045.81002036,0.09800000019999999,56.0,225.0,0.0
2.0,2.0,3.0,3155.193470063468,2.0,4.0,374.95001221999996,0.079999998,56.0,225.0,1.0
2.0,2.0,4.0,2272.253585225657,2.0,4.0,179.94000244,0.1099999995,56.0,225.0,2.0
2.0,2.0,5.0,1251.2252942094644,4.0,9.0,744.9500198999999,0.155000003,56.0,225.0,3.0
3.0,4.0,6.0,1337.53015482432,4.0,9.0,809.88000108,0.1400000005,56.0,225.0,2.0
2.0,2.0,2.0,2272.558314572356,1.0,1.0,129.9900055,0.200000003,56.0,225.0,0.0
1.0,1.0,2.0,1579.820406935852,1.0,1.0,129.9900055,0.180000007,56.0,225.0,1.0
1.0,1.0,2.0,2272.624921549506,2.0,8.0,319.9199981,0.1850000025,56.0,225.0,1.0
2.0,2.0,2.0,1394.6961812795787,1.0,5.0,299.9500122,0.129999995,56.0,225.0,0.0
2.0,2.0,4.0,2269.3479498446027,4.0,10.0,959.8400116,0.10749999975,56.0,225.0,2.0
3.0,4.0,5.0,3217.543019309946,3.0,10.0,849.9000092,0.15333333333333335,56.0,225.0,1.0
3.0,4.0,6.0,2272.757956004188,2.0,7.0,277.90000150000003,0.1750000045,56.0,225.0,2.0
3.0,4.0,2.0,2272.03281635773,2.0,6.0,319.94001006,0.089999998,56.0,225.0,-2.0
3.0,4.0,3.0,2269.0995330099804,5.0,11.0,839.9200211,0.0880000016,56.0,46.0,-1.0
3.0,4.0,4.0,2268.5791843473053,3.0,7.0,484.93000408,0.10666667066666667,56.0,225.0,0.0
0.0,0.0,0.0,3166.137100504261,5.0,7.0,709.90001678,0.1719999998,56.0,225.0,1.0
1.0,1.0,2.0,2271.099947747548,3.0,9.0,649.9400177,0.053333332000000004,56.0,120.0,1.0
3.0,4.0,4.0,3175.849723592566,4.0,5.0,689.94001388,0.11500000199999999,56.0,120.0,0.0
3.0,4.0,5.0,2273.556532451981,2.0,7.0,599.9500122,0.124999996,56.0,225.0,1.0
3.0,4.0,6.0,846.7725619597263,5.0,13.0,1199.82001878,0.1120000012,56.0,225.0,2.0
3.0,4.0,2.0,611.439690897374,1.0,1.0,299.980011,0.170000002,56.0,225.0,-2.0
3.0,4.0,3.0,3065.130501332876,2.0,8.0,399.8999939,0.17000000199999998,56.0,225.0,-1.0
3.0,4.0,4.0,2248.907876810649,4.0,13.0,1099.8600159,0.10249999825,56.0,120.0,0.0
3.0,4.0,5.0,3704.0397006245653,4.0,8.0,745.9100227399999,0.06999999875000001,56.0,120.0,1.0
2.0,2.0,3.0,3242.319553768139,1.0,2.0,119.9800034,0.159999996,56.0,225.0,1.0
2.0,2.0,4.0,2148.231019951805,3.0,10.0,579.9900055,0.063333335,56.0,120.0,2.0
2.0,2.0,6.0,609.5195728538522,3.0,3.0,1099.9400329999999,0.12333333466666667,57.0,120.0,4.0
2.0,2.0,3.0,2272.623463797611,1.0,3.0,150.0,0.200000003,57.0,225.0,1.0
3.0,4.0,4.0,610.6080139346144,1.0,1.0,199.9900055,0.029999999,57.0,225.0,0.0
3.0,4.0,5.0,2270.360772160342,4.0,9.0,929.9300232,0.0825000005,57.0,225.0,1.0
3.0,4.0,6.0,3176.9649379407406,5.0,12.0,829.85001752,0.0980000008,57.0,120.0,2.0
3.0,4.0,2.0,2269.876676381596,5.0,12.0,1043.8400191800001,0.1180000006,57.0,120.0,-2.0
3.0,4.0,3.0,3170.0934672405874,5.0,9.0,1159.89003756,0.0499999996,57.0,120.0,-1.0
3.0,4.0,4.0,1383.4190650365235,4.0,9.0,559.86000444,0.12750000225,57.0,120.0,0.0
3.0,4.0,5.0,2271.2258908668705,1.0,1.0,299.980011,0.129999995,57.0,120.0,1.0
3.0,4.0,6.0,3140.2747652312023,2.0,6.0,549.8800049,0.0949999985,57.0,120.0,2.0
3.0,4.0,2.0,2270.424223317709,4.0,9.0,589.8999939,0.119999999,57.0,120.0,-2.0
2.0,2.0,3.0,1663.3154180828205,2.0,2.0,227.98000527,0.035,57.0,120.0,1.0
2.0,2.0,4.0,2271.873398365427,4.0,11.0,599.8499985000001,0.13250000325,57.0,120.0,2.0
2.0,2.0,5.0,2270.1904325789787,5.0,14.0,863.88999948,0.11400000079999999,57.0,120.0,3.0
2.0,2.0,6.0,2270.338556203741,5.0,10.0,809.83001328,0.162000002,57.0,120.0,4.0
0.0,0.0,0.0,1273.9864518033382,4.0,7.0,929.960022,0.13000000174999998,57.0,225.0,0.0
0.0,0.0,0.0,1676.6830122250244,4.0,6.0,999.9300079,0.08000000025000001,57.0,225.0,0.0
3.0,4.0,5.0,2273.924727003348,2.0,2.0,449.980011,0.079999997,57.0,225.0,1.0
3.0,4.0,6.0,2268.748563984271,1.0,1.0,129.9900055,0.029999999,57.0,120.0,2.0
3.0,4.0,2.0,2273.8442466033334,3.0,5.0,509.9500122,0.11333333066666666,57.0,120.0,-2.0
3.0,4.0,3.0,3521.6182952040717,5.0,13.0,999.86000816,0.1000000006,57.0,120.0,-1.0
3.0,4.0,4.0,1108.677831831804,4.0,9.0,709.9000168,0.08249999975,57.0,225.0,0.0
3.0,4.0,6.0,629.9711182393345,2.0,6.0,359.9400024,0.1400000005,57.0,225.0,2.0
3.0,4.0,3.0,2299.774093486175,2.0,2.0,429.9700165,0.045000002,57.0,225.0,-1.0
2.0,2.0,4.0,2268.1801445815067,4.0,5.0,619.9600144,0.08249999975,57.0,225.0,2.0
2.0,2.0,6.0,1312.8030885277096,2.0,2.0,94.98999977,0.055000002,57.0,225.0,4.0
2.0,2.0,2.0,2271.5423535264713,4.0,8.0,789.92001724,0.050000001999999995,57.0,46.0,0.0
2.0,2.0,3.0,3553.2058425157566,1.0,1.0,199.9900055,0.150000006,57.0,46.0,1.0
2.0,2.0,4.0,1452.5216703437166,4.0,6.0,401.93000601,0.137500001,57.0,225.0,2.0
3.0,4.0,2.0,722.7448189181187,1.0,5.0,99.94999695,0.039999999,57.0,120.0,-2.0
2.0,2.0,3.0,2271.0475771636056,2.0,4.0,699.9500122,0.1750000005,57.0,225.0,1.0
2.0,2.0,4.0,1160.3468902070272,3.0,7.0,529.9300079,0.17999999966666666,57.0,120.0,2.0
1.0,1.0,2.0,3501.753423789537,4.0,9.0,1039.9000244,0.06750000125,57.0,120.0,1.0
2.0,2.0,6.0,1900.613729961229,5.0,9.0,739.90001294,0.10199999960000002,57.0,120.0,4.0
3.0,4.0,2.0,2267.5170813543264,2.0,4.0,549.9200134,0.1799999995,57.0,225.0,-2.0
3.0,4.0,3.0,2269.4307526076964,1.0,5.0,249.8999939,0.050000001,57.0,120.0,-1.0
3.0,4.0,4.0,3165.1408139638766,1.0,3.0,119.9700012,0.119999997,57.0,225.0,0.0
3.0,4.0,5.0,1350.8563694130585,3.0,11.0,699.8099976000001,0.10666666400000001,57.0,225.0,1.0
3.0,4.0,6.0,2269.181710287645,4.0,7.0,719.93001558,0.1400000015,57.0,225.0,2.0
3.0,4.0,2.0,1377.0322851297751,1.0,1.0,129.9900055,0.180000007,57.0,46.0,-2.0
3.0,4.0,3.0,1568.5349116354575,5.0,15.0,1209.8400268,0.1340000002,57.0,46.0,-1.0
3.0,4.0,4.0,2294.744125089321,1.0,1.0,299.980011,0.050000001,57.0,46.0,0.0
3.0,4.0,5.0,3217.543019309946,1.0,1.0,50.0,0.090000004,57.0,46.0,1.0
3.0,4.0,6.0,1418.6031991767072,1.0,4.0,120.0,0.119999997,57.0,46.0,2.0
3.0,4.0,2.0,1295.0317499682412,2.0,7.0,283.0,0.0250000005,57.0,46.0,-2.0
3.0,4.0,3.0,1568.5693253617267,2.0,3.0,263.97000504,0.045000002,57.0,120.0,-1.0
3.0,4.0,4.0,1581.7715932839228,4.0,4.0,1049.9400329999999,0.0749999985,57.0,225.0,0.0
3.0,4.0,5.0,2268.015964479128,5.0,11.0,1259.87004092,0.086,57.0,225.0,1.0
3.0,4.0,2.0,1439.696997725982,1.0,1.0,129.9900055,0.159999996,57.0,46.0,-2.0
3.0,4.0,3.0,3172.4599688544586,3.0,9.0,799.8200073,0.10666666666666667,57.0,225.0,-1.0
3.0,4.0,4.0,632.3793890542619,5.0,12.0,1029.8600159,0.0860000012,57.0,120.0,0.0
3.0,4.0,5.0,1720.0871842324714,5.0,16.0,1209.83001328,0.0820000006,57.0,120.0,1.0
3.0,4.0,6.0,1341.6903596018287,4.0,11.0,699.8399962999999,0.0750000015,57.0,46.0,2.0
3.0,4.0,3.0,1451.675887319342,3.0,6.0,379.89000324,0.09333333266666666,57.0,120.0,-1.0
3.0,4.0,4.0,1589.9373125024795,1.0,1.0,59.99000168,0.02,57.0,120.0,0.0
2.0,2.0,5.0,2269.282945220154,2.0,2.0,229.98000336,0.1449999995,57.0,225.0,3.0
2.0,2.0,6.0,2271.3933991991366,1.0,5.0,499.9500122,0.090000004,57.0,225.0,4.0
3.0,4.0,4.0,2507.8910319124734,5.0,15.0,839.81000134,0.0799999994,53.0,120.0,0.0
3.0,4.0,5.0,2273.7487256935697,5.0,11.0,959.9300232,0.096,53.0,120.0,1.0
1.0,1.0,2.0,1580.4003584738118,3.0,3.0,277.97000694999997,0.05333333199999999,53.0,225.0,1.0
1.0,1.0,2.0,1200.4541506972544,1.0,1.0,199.9900055,0.02,53.0,225.0,1.0
2.0,2.0,3.0,1144.192866431642,5.0,9.0,1379.8800392399999,0.1099999994,53.0,120.0,1.0
0.0,0.0,0.0,3130.905107732698,3.0,3.0,579.9700164999999,0.07000000033333333,53.0,120.0,0.0
2.0,2.0,5.0,1380.1467589203687,4.0,5.0,899.9400177,0.05750000075,53.0,225.0,3.0
3.0,4.0,2.0,1419.3761082889096,1.0,1.0,399.980011,0.090000004,53.0,46.0,-2.0
3.0,4.0,3.0,1571.1124399257976,2.0,5.0,599.9000092,0.07,53.0,46.0,-1.0
1.0,1.0,2.0,2270.246826892366,1.0,3.0,179.9700012,0.07,53.0,46.0,1.0
1.0,1.0,2.0,1602.4261920351382,1.0,4.0,99.95999908,0.050000001,53.0,120.0,1.0
1.0,1.0,2.0,2269.4326764890197,5.0,16.0,879.84001916,0.11400000000000002,53.0,225.0,1.0
3.0,4.0,4.0,1266.5289196257654,4.0,9.0,639.9500122,0.07749999875000001,53.0,225.0,0.0
1.0,1.0,2.0,1365.8518290356246,3.0,14.0,564.9100036,0.14666666566666667,53.0,225.0,1.0
1.0,1.0,2.0,1502.602336764902,5.0,6.0,899.91003044,0.098,53.0,225.0,1.0
1.0,1.0,2.0,3194.9520292058173,2.0,5.0,639.9400177,0.130000001,53.0,225.0,1.0
2.0,2.0,3.0,1000.2465625997971,2.0,4.0,253.96000672,0.16,53.0,225.0,1.0
2.0,2.0,4.0,2299.7971757334008,1.0,3.0,150.0,0.150000006,53.0,225.0,2.0
3.0,4.0,2.0,3517.919349158121,3.0,6.0,629.90001676,0.07999999933333334,53.0,225.0,-2.0
3.0,4.0,3.0,1349.6924312712936,4.0,11.0,849.9300155999999,0.08500000175,53.0,120.0,-1.0
3.0,4.0,4.0,2601.968878886911,1.0,2.0,119.9800034,0.059999999,53.0,120.0,0.0
3.0,4.0,2.0,3073.841912323157,4.0,11.0,1129.8800202,0.067499999,53.0,120.0,-2.0
3.0,4.0,3.0,2267.7106078692827,5.0,13.0,1229.91001136,0.09600000019999999,53.0,225.0,-1.0
1.0,1.0,2.0,2270.3087175193286,3.0,4.0,899.9400177,0.05000000000000001,53.0,225.0,1.0
0.0,0.0,0.0,1534.3834894472175,1.0,1.0,399.980011,0.029999999,53.0,120.0,0.0
0.0,0.0,0.0,2270.6795749620046,1.0,1.0,399.980011,0.02,53.0,225.0,0.0
0.0,0.0,0.0,3138.3205897682383,1.0,1.0,299.980011,0.090000004,53.0,120.0,1.0
3.0,4.0,5.0,849.1336989559057,4.0,8.0,659.97001268,0.04000000000000001,53.0,225.0,1.0
2.0,2.0,6.0,2270.0302771598544,1.0,1.0,50.0,0.029999999,53.0,225.0,4.0
2.0,2.0,2.0,2271.4022504956556,5.0,14.0,1079.8200226,0.093999999,53.0,225.0,0.0
3.0,4.0,5.0,2271.4914589700575,1.0,1.0,199.9900055,0.150000006,53.0,225.0,1.0
3.0,4.0,6.0,603.9288822036383,4.0,7.0,819.90001678,0.0649999995,53.0,225.0,2.0
3.0,4.0,2.0,3065.8429448644843,4.0,11.0,699.8600235,0.04750000025,53.0,46.0,-2.0
3.0,4.0,4.0,3185.067609947874,4.0,8.0,639.87000658,0.1525,53.0,120.0,0.0
3.0,4.0,5.0,1439.7507500474037,2.0,6.0,299.9600067,0.110000003,53.0,120.0,1.0
3.0,4.0,2.0,2277.818753460493,1.0,1.0,399.980011,0.25,53.0,225.0,-2.0
3.0,4.0,3.0,2747.897293397193,2.0,2.0,599.9700164999999,0.16,53.0,225.0,-1.0
3.0,4.0,4.0,3539.786234952772,4.0,13.0,829.9200095799999,0.07,53.0,225.0,0.0
3.0,4.0,6.0,1585.1265137991268,3.0,4.0,359.94001008,0.093333333,53.0,120.0,2.0
1.0,1.0,2.0,1189.858241421802,5.0,5.0,899.94002918,0.1320000036,53.0,225.0,1.0
3.0,4.0,3.0,3457.7831817746187,5.0,11.0,759.8400116,0.1500000014,53.0,225.0,-1.0
2.0,2.0,4.0,1571.8100680400198,3.0,9.0,724.95001222,0.116666669,53.0,225.0,2.0
1.0,1.0,2.0,1579.613650919804,4.0,10.0,499.84000388,0.062500001,53.0,120.0,1.0
3.0,4.0,2.0,2272.781975128302,2.0,2.0,169.98000718,0.18999999750000002,53.0,120.0,-2.0
3.0,4.0,3.0,1187.5038984260432,3.0,7.0,589.97001268,0.09000000133333334,53.0,225.0,-1.0
3.0,4.0,4.0,1286.3332090805627,3.0,11.0,849.88002394,0.03333333333333333,53.0,225.0,0.0
3.0,4.0,5.0,3147.538113757259,5.0,13.0,774.82000167,0.07599999980000001,53.0,225.0,1.0
3.0,4.0,6.0,2273.5433323918055,2.0,8.0,649.8900146,0.049999999,53.0,120.0,2.0
3.0,4.0,2.0,2270.1904325789787,1.0,1.0,199.9900055,0.07,53.0,120.0,-2.0
3.0,4.0,3.0,2267.90285447443,5.0,11.0,1249.9100342,0.0799999986,53.0,120.0,-1.0
2.0,2.0,4.0,3316.3619557322295,1.0,1.0,199.9900055,0.039999999,53.0,120.0,2.0
2.0,2.0,5.0,2898.2093603421445,4.0,4.0,749.9600143600001,0.09000000024999999,53.0,120.0,3.0
2.0,2.0,6.0,1066.1999891626956,4.0,7.0,609.93001556,0.03249999975,53.0,120.0,4.0
3.0,4.0,2.0,2268.9468658843302,1.0,2.0,100.0,0.059999999,63.0,120.0,-2.0
1.0,1.0,2.0,1376.0098376628866,1.0,1.0,30.0,0.039999999,63.0,225.0,1.0
3.0,4.0,4.0,468.43965822591883,3.0,7.0,659.92002106,0.07000000133333333,63.0,225.0,0.0
2.0,2.0,5.0,1363.9324335352037,2.0,2.0,599.960022,0.015,63.0,225.0,3.0
2.0,2.0,6.0,2294.0522680537456,5.0,6.0,1159.9400329999999,0.10399999820000001,63.0,46.0,4.0
2.0,2.0,2.0,1423.382981675368,5.0,12.0,1179.8600311999999,0.0699999994,63.0,46.0,0.0
2.0,2.0,3.0,3515.760129494816,4.0,4.0,759.9500275,0.10750000100000001,63.0,46.0,1.0
2.0,2.0,4.0,1457.3366549139344,1.0,1.0,299.980011,0.200000003,63.0,120.0,2.0
2.0,2.0,5.0,2272.9591055056753,1.0,1.0,299.980011,0.180000007,63.0,225.0,3.0
2.0,2.0,6.0,2893.7821330127176,2.0,2.0,459.97001267999997,0.1450000035,63.0,225.0,4.0
2.0,2.0,2.0,3718.6098303254807,2.0,3.0,299.9900055,0.0249999995,63.0,225.0,0.0
2.0,2.0,3.0,2271.4950567077312,4.0,5.0,1029.9300232,0.07500000025,63.0,225.0,1.0
2.0,2.0,4.0,1397.0815406896213,4.0,4.0,1129.9400329999999,0.04000000025,63.0,120.0,2.0
2.0,2.0,5.0,3709.3370480346844,2.0,4.0,279.93000789999996,0.045,63.0,225.0,3.0
3.0,4.0,6.0,1505.4985265917405,3.0,10.0,929.919983,0.03999999966666667,63.0,225.0,2.0
3.0,4.0,2.0,1261.6950236137002,5.0,7.0,441.9500084,0.0680000014,63.0,46.0,-2.0
3.0,4.0,3.0,2294.25197521631,1.0,3.0,44.97000122,0.180000007,63.0,225.0,-1.0
3.0,4.0,4.0,1566.027733476868,2.0,2.0,429.9700165,0.089999998,63.0,46.0,0.0
3.0,4.0,5.0,1438.3180421754828,4.0,10.0,599.9700050399999,0.12500000249999998,63.0,46.0,1.0
3.0,4.0,6.0,3050.4203205585363,5.0,8.0,589.91000746,0.080000001,63.0,46.0,2.0
3.0,4.0,2.0,2267.559520280965,1.0,5.0,199.9499969,0.100000001,63.0,120.0,-2.0
3.0,4.0,3.0,2269.2027180489517,1.0,2.0,31.97999954,0.100000001,63.0,120.0,-1.0
3.0,4.0,4.0,2272.5205109615376,2.0,2.0,399.980011,0.1750000045,63.0,225.0,0.0
3.0,4.0,5.0,1420.3125081415956,4.0,14.0,839.8899994,0.0850000005,63.0,225.0,1.0
3.0,4.0,6.0,2273.657378217812,1.0,4.0,199.9199982,0.029999999,63.0,225.0,2.0
3.0,4.0,2.0,2267.8771391786217,5.0,9.0,939.95001604,0.067999998,63.0,225.0,-2.0
3.0,4.0,4.0,1317.8800926303995,4.0,12.0,934.9100189,0.090000003,63.0,225.0,0.0
3.0,4.0,5.0,2148.231019951805,4.0,11.0,849.90001294,0.014999999750000001,63.0,225.0,1.0
3.0,4.0,6.0,2270.9405959423293,4.0,10.0,849.9100227399999,0.07249999975,63.0,225.0,2.0
3.0,4.0,2.0,3553.9017564875194,3.0,9.0,469.9100036,0.11666666799999999,63.0,120.0,-2.0
3.0,4.0,3.0,3083.172392035598,2.0,2.0,459.97001267999997,0.075000003,63.0,120.0,-1.0
3.0,4.0,4.0,2272.982038117903,4.0,6.0,579.9400101,0.16500000225,63.0,46.0,0.0
3.0,4.0,6.0,2274.1518958298443,1.0,1.0,399.980011,0.25,63.0,46.0,2.0
3.0,4.0,2.0,2268.5324634452354,3.0,6.0,729.9700164999999,0.16333333400000002,63.0,46.0,-2.0
3.0,4.0,3.0,610.0896422196032,5.0,7.0,1209.9100342,0.09199999960000001,63.0,225.0,-1.0
3.0,4.0,4.0,1099.0447007989108,1.0,1.0,299.980011,0.100000001,63.0,225.0,0.0
3.0,4.0,5.0,7265.70563419195,2.0,4.0,349.93000789999996,0.0949999975,63.0,225.0,1.0
3.0,4.0,6.0,1101.8187452566178,2.0,5.0,499.980011,0.0950000025,63.0,225.0,2.0
3.0,4.0,2.0,2192.2069348429545,4.0,9.0,909.8600311,0.060000000750000004,63.0,225.0,-2.0
0.0,0.0,0.0,484.1054854469765,2.0,7.0,369.9800034,0.135,63.0,225.0,1.0
1.0,1.0,2.0,2268.1710213193633,4.0,7.0,439.88000492000003,0.1274999985,63.0,225.0,1.0
2.0,2.0,6.0,3152.4551763915233,4.0,6.0,644.91001325,0.060000000250000005,63.0,120.0,4.0
2.0,2.0,2.0,682.7353077303076,1.0,1.0,129.9900055,0.150000006,63.0,120.0,0.0
3.0,4.0,4.0,2270.0573078467755,2.0,2.0,529.9700164999999,0.1399999965,63.0,46.0,0.0
3.0,4.0,5.0,3069.5639129090014,5.0,9.0,889.92002106,0.1120000012,63.0,46.0,1.0
1.0,1.0,2.0,2270.1209391864495,4.0,8.0,879.95001986,0.09499999825,63.0,225.0,1.0
1.0,1.0,2.0,1825.8208838521819,2.0,10.0,499.8999939,0.1850000025,63.0,225.0,1.0
1.0,1.0,2.0,2272.3410249989206,3.0,14.0,759.8600311,0.17333333433333334,63.0,225.0,1.0
3.0,4.0,5.0,3135.470469913221,1.0,1.0,50.0,0.25,63.0,225.0,1.0
3.0,4.0,6.0,2297.066427252495,3.0,7.0,749.9300232,0.16666666900000002,63.0,120.0,2.0
3.0,4.0,2.0,3075.7274650389486,4.0,12.0,969.88003158,0.11750000299999999,63.0,120.0,-2.0
3.0,4.0,3.0,3554.606762881394,4.0,10.0,849.9600067,0.095000001,63.0,120.0,-1.0
3.0,4.0,4.0,2269.4757631048997,5.0,12.0,1119.8600349399999,0.1280000016,63.0,120.0,0.0
3.0,4.0,5.0,1377.3551472148104,3.0,6.0,499.94001388000004,0.12333332966666666,63.0,120.0,1.0
3.0,4.0,6.0,2299.8080725298987,4.0,6.0,609.93001938,0.0675,63.0,120.0,2.0
2.0,2.0,2.0,2267.7622468218988,1.0,1.0,299.980011,0.039999999,63.0,120.0,0.0
3.0,4.0,3.0,2298.299691541883,4.0,5.0,509.9500199,0.02999999975,63.0,225.0,-1.0
3.0,4.0,4.0,2268.87321399474,2.0,2.0,189.98000718,0.055000002,63.0,225.0,0.0
2.0,2.0,5.0,2269.621201110116,2.0,2.0,529.9700164999999,0.04,63.0,225.0,3.0
2.0,2.0,6.0,2270.5632527830935,3.0,8.0,449.9500122,0.11000000433333333,63.0,225.0,4.0
2.0,2.0,2.0,2592.084918557077,5.0,6.0,674.94001967,0.0980000012,63.0,120.0,0.0
2.0,2.0,3.0,1462.8464507213887,4.0,9.0,629.87001796,0.067499999,63.0,225.0,1.0
3.0,4.0,5.0,2267.5265549558944,5.0,12.0,889.9300174699999,0.09800000140000001,63.0,225.0,1.0
3.0,4.0,6.0,1101.808373145774,2.0,4.0,479.9500122,0.115000001,46.0,225.0,2.0
3.0,4.0,2.0,3186.918589501382,3.0,10.0,469.9400024,0.143333338,46.0,225.0,-2.0
3.0,4.0,5.0,1380.1467589203687,1.0,5.0,250.0,0.170000002,46.0,225.0,1.0
3.0,4.0,6.0,2299.774478107947,3.0,5.0,719.9400101,0.143333337,46.0,225.0,2.0
1.0,1.0,2.0,2270.266001576531,4.0,10.0,629.9600143600001,0.08250000025000001,46.0,225.0,1.0
1.0,1.0,2.0,3499.2106126404633,4.0,13.0,744.9200134,0.11750000050000001,46.0,225.0,1.0
1.0,1.0,2.0,2272.234961089552,1.0,1.0,399.980011,0.039999999,46.0,225.0,1.0
2.0,2.0,6.0,3177.9511742225195,3.0,7.0,411.98000527,0.17000000166666665,46.0,225.0,4.0
3.0,4.0,2.0,2273.5845740020445,1.0,2.0,100.0,0.200000003,46.0,120.0,-2.0
3.0,4.0,3.0,1173.5460895516062,3.0,5.0,679.9700164999999,0.07666666466666668,46.0,120.0,-1.0
3.0,4.0,4.0,1658.4747135687671,2.0,2.0,329.980011,0.1050000025,46.0,46.0,0.0
3.0,4.0,6.0,2048.747685154668,2.0,10.0,374.90000915,0.109999999,46.0,46.0,2.0
3.0,4.0,3.0,3545.0701415919084,2.0,3.0,199.97000886,0.155000001,46.0,225.0,-1.0
3.0,4.0,4.0,2271.1109472496787,4.0,9.0,689.88001246,0.06749999975,46.0,225.0,0.0
3.0,4.0,2.0,1374.7357843596888,3.0,7.0,539.9200134,0.12000000033333334,46.0,225.0,-2.0
3.0,4.0,3.0,632.8615880337078,2.0,2.0,529.9700164999999,0.0699999985,46.0,225.0,-1.0
2.0,2.0,6.0,2267.6198304406535,2.0,6.0,309.88999558,0.114999998,46.0,120.0,4.0
3.0,4.0,3.0,3054.509482598249,2.0,2.0,159.97999954,0.08,46.0,225.0,-1.0
3.0,4.0,5.0,2488.0937888768653,2.0,3.0,463.96001054,0.13,46.0,225.0,1.0
2.0,2.0,2.0,1508.9003489968377,2.0,2.0,599.9700164999999,0.12000000100000001,46.0,225.0,0.0
2.0,2.0,3.0,1602.4261920351382,2.0,5.0,699.9400025,0.0149999995,46.0,225.0,1.0
2.0,2.0,4.0,2269.1589553959698,3.0,13.0,714.8100128,0.053333335,46.0,225.0,2.0
2.0,2.0,5.0,3104.323207115921,1.0,1.0,199.9900055,0.029999999,46.0,225.0,3.0
2.0,2.0,6.0,2273.856383676894,2.0,2.0,189.98000718,0.07500000100000001,46.0,225.0,4.0
2.0,2.0,2.0,2271.6294971412053,2.0,4.0,249.9600067,0.07000000249999999,46.0,225.0,0.0
3.0,4.0,5.0,1551.6869855458165,4.0,8.0,829.9500122,0.13000000025,46.0,225.0,1.0
3.0,4.0,2.0,3134.12053611323,1.0,1.0,51.99000168,0.0,46.0,120.0,-2.0
3.0,4.0,3.0,3458.6030662105227,4.0,14.0,869.9000244,0.060000000750000004,46.0,120.0,-1.0
3.0,4.0,4.0,2268.6659603572602,3.0,5.0,609.9400177,0.140000002,46.0,120.0,0.0
3.0,4.0,5.0,2268.7486590264584,2.0,5.0,599.980011,0.0950000035,46.0,120.0,1.0
3.0,4.0,6.0,2124.2391811892344,4.0,8.0,859.9100189,0.082500001,46.0,120.0,2.0
3.0,4.0,2.0,3064.5660996384295,3.0,3.0,729.960022,0.06666666533333333,46.0,120.0,-2.0
3.0,4.0,5.0,1568.4727046341911,4.0,12.0,1024.9300232,0.02249999975,46.0,46.0,1.0
0.0,0.0,0.0,2601.567016611024,4.0,17.0,937.78000638,0.06749999825,46.0,46.0,1.0
3.0,4.0,2.0,1318.6619464664525,2.0,3.0,130.0,0.095000001,46.0,225.0,-2.0
3.0,4.0,3.0,2268.738283720284,3.0,12.0,689.8500213,0.106666667,46.0,225.0,-1.0
3.0,4.0,4.0,2272.136791716336,1.0,1.0,129.9900055,0.01,46.0,120.0,0.0
3.0,4.0,5.0,7263.231406005686,2.0,5.0,279.93000028,0.20499999800000002,46.0,225.0,1.0
3.0,4.0,6.0,2273.915440704352,1.0,1.0,399.980011,0.150000006,46.0,225.0,2.0
2.0,2.0,4.0,609.5195728538522,1.0,1.0,199.9900055,0.25,46.0,225.0,2.0
3.0,4.0,5.0,2267.8893931355874,3.0,3.0,629.960022,0.21000000333333335,46.0,225.0,1.0
3.0,4.0,2.0,2271.9788356589897,4.0,11.0,599.79999737,0.09749999975,46.0,225.0,-2.0
3.0,4.0,4.0,1658.676985362016,3.0,8.0,393.92000194,0.15000000333333333,46.0,225.0,0.0
3.0,4.0,5.0,1305.7948464495767,5.0,10.0,1499.8700408999998,0.1319999976,46.0,120.0,1.0
3.0,4.0,6.0,2268.9788967664826,2.0,6.0,267.98999977,0.1250000035,46.0,120.0,2.0
3.0,4.0,2.0,1439.238757016008,2.0,3.0,159.97000508,0.1750000045,46.0,120.0,-2.0
3.0,4.0,4.0,2272.5217201178984,5.0,9.0,739.90002442,0.11400000260000001,63.0,46.0,0.0
3.0,4.0,5.0,1381.112564224586,4.0,9.0,573.86000444,0.1475000025,63.0,46.0,1.0
3.0,4.0,6.0,2267.950840215504,1.0,5.0,249.8999939,0.090000004,63.0,225.0,2.0
3.0,4.0,2.0,1441.465852157725,4.0,15.0,1189.7900238,0.062499999,63.0,225.0,-2.0
3.0,4.0,3.0,1429.5856481377862,3.0,6.0,939.9200287,0.09333333533333332,63.0,225.0,-1.0
0.0,0.0,0.0,3144.307701482253,1.0,4.0,239.9600067,0.02,63.0,225.0,0.0
0.0,0.0,0.0,1165.984728880621,2.0,2.0,429.9700165,0.129999995,63.0,225.0,0.0
0.0,0.0,0.0,2267.7007383044293,3.0,6.0,769.9300232,0.07333333366666667,63.0,225.0,0.0
2.0,2.0,2.0,2267.5143614342774,2.0,6.0,259.93999858,0.044999999,63.0,225.0,0.0
2.0,2.0,3.0,3139.019590008967,5.0,8.0,959.9100267,0.1440000012,63.0,225.0,1.0
2.0,2.0,4.0,2268.382323979131,5.0,11.0,716.83000757,0.0999999986,63.0,225.0,2.0
